reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.01,273
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.025,756
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.05,1122
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.1,1152
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.15,1171
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.2,1255
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.25,1255
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.3,1259
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.35,1267
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.4,1274
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.45,1309
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.5,1324
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.55,1336
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.6,1349
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.65,1354
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.7,1361
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.75,1496
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.8,1644
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.85,1705
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.9,2059
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.95,2159
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.975,8969
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.99,26188
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.01,273
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.025,760
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.05,903
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.1,957
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.15,964
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.2,1030
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.25,1073
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.3,1084
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.35,1091
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.4,1194
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.45,1199
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.5,1282
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.55,1331
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.6,1348
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.65,1384
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.7,1573
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.75,1576
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.8,1662
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.85,1917
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.9,2124
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.95,2289
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.975,8592
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.99,15051
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.01,275
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.025,275
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.05,852
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.1,874
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.15,987
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.2,1003
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.25,1092
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.3,1122
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.35,1128
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.4,1153
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.45,1162
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.5,1189
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.55,1201
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.6,1226
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.65,1256
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.7,1324
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.75,1465
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.8,1526
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.85,2505
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.9,2548
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.95,2596
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.975,6092
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.99,26075
