reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.01,273
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.025,852
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.05,2587
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.1,4445
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.15,4614
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.2,4676
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.25,4807
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.3,5013
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.35,5081
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.4,5165
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.45,5201
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.5,5203
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.55,5263
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.6,5405
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.65,5472
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.7,5745
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.75,5755
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.8,5927
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.85,6110
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.9,6195
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.95,6307
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.975,13043
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.99,39971
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.01,273
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.025,900
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.05,2377
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.1,3688
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.15,4004
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.2,4220
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.25,4299
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.3,4422
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.35,4721
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.4,4735
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.45,4892
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.5,4914
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.55,4917
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.6,4928
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.65,4933
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.7,5055
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.75,5189
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.8,5218
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.85,5522
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.9,6200
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.95,7263
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.975,11191
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.99,40718
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.01,275
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.025,275
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.05,2315
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.1,3444
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.15,3692
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.2,3856
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.25,3946
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.3,3997
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.35,4098
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.4,4242
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.45,4290
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.5,4320
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.55,4400
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.6,4425
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.65,4605
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.7,4669
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.75,4882
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.8,5390
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.85,5941
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.9,7064
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.95,9738
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.975,13912
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.99,38834
