reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.01,273
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.025,488
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.05,905
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.1,910
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.15,923
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.2,926
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.25,980
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.3,982
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.35,997
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.4,1031
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.45,1056
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.5,1088
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.55,1090
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.6,1204
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.65,1281
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.7,1323
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.75,1349
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.8,1351
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.85,1404
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.9,1454
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.95,2327
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.975,16497
2025-09-27,wk inc flu hosp,1,2025-10-04,US,quantile,0.99,26188
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.01,273
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.025,657
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.05,912
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.1,936
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.15,953
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.2,975
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.25,986
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.3,993
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.35,1014
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.4,1035
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.45,1086
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.5,1208
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.55,1254
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.6,1267
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.65,1268
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.7,1311
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.75,1371
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.8,1394
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.85,1478
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.9,1701
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.95,2506
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.975,13968
2025-09-27,wk inc flu hosp,2,2025-10-11,US,quantile,0.99,15051
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.01,275
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.025,275
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.05,855
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.1,856
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.15,972
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.2,998
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.25,1003
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.3,1007
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.35,1019
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.4,1093
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.45,1201
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.5,1206
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.55,1207
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.6,1279
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.65,1299
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.7,1452
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.75,1589
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.8,1607
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.85,1865
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.9,2159
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.95,2211
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.975,15474
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.99,26075
