reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.01,0
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.025,0
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.05,0
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.1,0
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.15,0
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.2,0
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.25,0
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.3,0
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.35,105
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.4,485
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.45,852
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.5,1214
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.55,1575
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.6,1943
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.65,2322
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.7,2722
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.75,3154
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.8,3635
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.85,4195
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.9,4900
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.95,5945
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.975,6852
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.99,7906
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.01,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.025,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.05,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.1,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.15,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.2,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.25,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.3,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.35,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.4,0
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.45,475
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.5,1210
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.55,1945
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.6,2691
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.65,3462
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.7,4275
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.75,5153
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.8,6130
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.85,7269
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.9,8702
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.95,10825
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.975,12667
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.99,14809
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.01,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.025,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.05,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.1,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.15,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.2,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.25,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.3,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.35,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.4,0
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.45,157
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.5,1210
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.55,2263
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.6,3333
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.65,4439
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.7,5605
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.75,6863
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.8,8264
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.85,9897
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.9,11951
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.95,14996
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.975,17637
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.99,20708
