reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.01,1980
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.025,3125
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.05,4110
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.1,5245
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.15,6011
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.2,6620
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.25,7142
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.3,7611
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.35,8046
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.4,8459
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.45,8858
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.5,9250
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.55,9643
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.6,10042
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.65,10455
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.7,10889
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.75,11358
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.8,11881
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.85,12489
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.9,13256
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.95,14391
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.975,15376
2026-03-07,wk inc flu hosp,1,2026-03-14,US,quantile,0.99,16521
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.01,0
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.025,0
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.05,0
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.1,361
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.15,1971
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.2,3251
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.25,4349
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.3,5335
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.35,6248
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.4,7115
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.45,7954
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.5,8780
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.55,9605
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.6,10444
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.65,11311
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.7,12224
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.75,13210
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.8,14308
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.85,15588
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.9,17198
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.95,19584
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.975,21654
2026-03-07,wk inc flu hosp,2,2026-03-21,US,quantile,0.99,24061
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.01,0
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.025,0
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.05,0
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.1,0
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.15,0
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.2,306
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.25,1830
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.3,3199
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.35,4468
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.4,5672
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.45,6836
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.5,7983
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.55,9129
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.6,10293
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.65,11497
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.7,12766
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.75,14135
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.8,15659
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.85,17436
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.9,19672
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.95,22986
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.975,25860
2026-03-07,wk inc flu hosp,3,2026-03-28,US,quantile,0.99,29202
