reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.01,0
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.025,0
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.05,0
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.1,1065
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.15,1823
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.2,2426
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.25,2943
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.3,3407
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.35,3837
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.4,4245
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.45,4640
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.5,5029
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.55,5418
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.6,5812
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.65,6221
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.7,6651
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.75,7115
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.8,7632
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.85,8235
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.9,8993
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.95,10116
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.975,11091
2026-03-21,wk inc flu hosp,1,2026-03-28,US,quantile,0.99,12224
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.01,0
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.025,0
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.05,0
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.1,0
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.15,0
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.2,0
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.25,186
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.3,1161
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.35,2065
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.4,2922
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.45,3751
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.5,4568
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.55,5384
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.6,6213
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.65,7071
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.7,7974
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.75,8949
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.8,10035
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.85,11300
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.9,12893
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.95,15253
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.975,17300
2026-03-21,wk inc flu hosp,2,2026-04-04,US,quantile,0.99,19680
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.01,0
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.025,0
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.05,0
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.1,0
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.15,0
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.2,0
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.25,0
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.3,0
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.35,674
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.4,1864
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.45,3015
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.5,4149
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.55,5282
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.6,6434
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.65,7624
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.7,8878
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.75,10232
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.8,11739
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.85,13496
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.9,15707
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.95,18984
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.975,21826
2026-03-21,wk inc flu hosp,3,2026-04-11,US,quantile,0.99,25130
