reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.01,0
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.025,0
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.05,0
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.1,0
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.15,0
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.2,0
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.25,0
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.3,0
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.35,94
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.4,477
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.45,847
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.5,1211
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.55,1575
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.6,1945
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.65,2328
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.7,2731
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.75,3166
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.8,3651
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.85,4216
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.9,4926
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.95,5979
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.975,6893
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.99,7955
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.01,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.025,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.05,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.1,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.15,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.2,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.25,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.3,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.35,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.4,0
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.45,495
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.5,1235
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.55,1975
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.6,2728
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.65,3505
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.7,4324
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.75,5208
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.8,6193
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.85,7341
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.9,8785
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.95,10925
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.975,12781
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.99,14939
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.01,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.025,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.05,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.1,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.15,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.2,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.25,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.3,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.35,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.4,0
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.45,174
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.5,1235
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.55,2296
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.6,3375
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.65,4489
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.7,5664
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.75,6932
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.8,8343
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.85,9989
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.9,12059
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.95,15127
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.975,17788
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.99,20883
