reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.01,8520
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.025,9455
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.05,10258
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.1,11185
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.15,11811
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.2,12308
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.25,12734
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.3,13117
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.35,13472
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.4,13808
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.45,14134
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.5,14455
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.55,14775
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.6,15101
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.65,15438
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.7,15793
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.75,16176
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.8,16602
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.85,17099
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.9,17724
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.95,18651
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.975,19455
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.99,20390
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.01,6159
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.025,7266
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.05,8218
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.1,9315
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.15,10055
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.2,10644
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.25,11149
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.3,11602
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.35,12022
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.4,12421
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.45,12806
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.5,13186
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.55,13565
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.6,13951
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.65,14350
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.7,14770
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.75,15223
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.8,15728
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.85,16316
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.9,17057
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.95,18154
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.975,19106
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.99,20213
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.01,4805
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.025,5973
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.05,6978
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.1,8137
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.15,8919
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.2,9540
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.25,10074
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.3,10552
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.35,10996
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.4,11417
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.45,11824
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.5,12225
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.55,12626
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.6,13033
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.65,13454
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.7,13898
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.75,14376
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.8,14909
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.85,15531
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.9,16313
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.95,17471
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.975,18477
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.99,19645
