reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.01,0
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.025,0
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.05,0
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.1,0
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.15,32
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.2,494
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.25,891
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.3,1248
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.35,1578
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.4,1892
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.45,2195
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.5,2493
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.55,2792
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.6,3095
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.65,3409
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.7,3739
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.75,4096
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.8,4492
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.85,4955
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.9,5537
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.95,6400
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.975,7149
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.99,8019
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.01,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.025,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.05,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.1,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.15,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.2,6
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.25,501
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.3,945
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.35,1357
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.4,1748
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.45,2126
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.5,2498
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.55,2870
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.6,3249
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.65,3639
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.7,4051
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.75,4496
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.8,4991
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.85,5568
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.9,6294
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.95,7370
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.975,8303
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.99,9388
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.01,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.025,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.05,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.1,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.15,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.2,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.25,315
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.3,802
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.35,1253
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.4,1681
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.45,2094
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.5,2502
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.55,2909
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.6,3323
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.65,3751
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.7,4202
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.75,4688
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.8,5230
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.85,5862
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.9,6656
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.95,7834
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.975,8856
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.99,10044
