reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.01,0
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.025,0
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.05,0
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.1,0
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.15,554
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.2,1072
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.25,1516
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.3,1915
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.35,2285
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.4,2636
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.45,2975
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.5,3310
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.55,3644
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.6,3983
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.65,4334
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.7,4704
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.75,5103
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.8,5547
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.85,6065
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.9,6717
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.95,7683
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.975,8520
2026-04-04,wk inc flu hosp,1,2026-04-11,US,quantile,0.99,9494
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.01,0
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.025,0
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.05,0
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.1,0
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.15,3
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.2,735
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.25,1364
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.3,1928
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.35,2451
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.4,2947
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.45,3427
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.5,3900
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.55,4372
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.6,4852
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.65,5348
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.7,5871
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.75,6436
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.8,7064
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.85,7797
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.9,8718
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.95,10084
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.975,11269
2026-04-04,wk inc flu hosp,2,2026-04-18,US,quantile,0.99,12646
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.01,0
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.025,0
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.05,0
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.1,0
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.15,0
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.2,661
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.25,1431
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.3,2122
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.35,2762
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.4,3370
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.45,3958
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.5,4536
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.55,5115
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.6,5703
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.65,6311
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.7,6951
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.75,7642
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.8,8412
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.85,9309
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.9,10438
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.95,12111
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.975,13562
2026-04-04,wk inc flu hosp,3,2026-04-25,US,quantile,0.99,15249
