reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.01,273
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.025,759
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.05,1268
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.1,2006
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.15,2090
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.2,2196
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.25,2197
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.3,2331
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.35,2350
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.4,2386
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.45,2562
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.5,2617
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.55,2671
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.6,2705
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.65,2708
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.7,2796
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.75,2804
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.8,2956
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.85,3017
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.9,3056
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.95,3198
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.975,10099
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.99,30518
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.01,275
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.025,748
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.05,1188
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.1,1657
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.15,1962
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.2,2378
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.25,2657
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.3,2913
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.35,3135
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.4,3188
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.45,3396
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.5,3418
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.55,3570
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.6,3586
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.65,3617
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.7,3623
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.75,3663
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.8,3802
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.85,3833
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.9,3972
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.95,4919
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.975,10676
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.99,17719
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.01,275
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.025,743
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.05,1206
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.1,1734
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.15,2050
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.2,3486
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.25,4064
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.3,4539
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.35,4560
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.4,4603
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.45,4620
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.5,4728
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.55,4779
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.6,5336
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.65,5361
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.7,5470
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.75,5543
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.8,5878
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.85,5966
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.9,6196
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.95,7635
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.975,11737
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.99,32622
