reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.01,273
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.025,969
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.05,1424
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.1,1551
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.15,1556
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.2,1573
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.25,1599
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.3,1602
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.35,1626
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.4,1647
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.45,1664
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.5,1724
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.55,1781
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.6,1781
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.65,1790
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.7,1815
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.75,1907
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.8,1950
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.85,1991
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.9,2379
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.95,3433
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.975,14189
2026-04-25,wk inc flu hosp,1,2026-05-02,US,quantile,0.99,41321
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.01,275
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.025,846
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.05,1517
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.1,1519
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.15,1544
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.2,1554
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.25,1576
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.3,1594
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.35,1608
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.4,1668
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.45,1685
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.5,1689
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.55,1744
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.6,1753
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.65,1760
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.7,1778
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.75,1792
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.8,1792
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.85,1917
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.9,2234
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.95,3235
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.975,12718
2026-04-25,wk inc flu hosp,2,2026-05-09,US,quantile,0.99,39219
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.01,275
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.025,937
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.05,1432
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.1,1441
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.15,1446
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.2,1450
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.25,1478
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.3,1478
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.35,1486
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.4,1497
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.45,1534
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.5,1542
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.55,1550
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.6,1593
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.65,1631
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.7,1635
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.75,1777
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.8,1839
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.85,2096
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.9,3107
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.95,3426
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.975,13174
2026-04-25,wk inc flu hosp,3,2026-05-16,US,quantile,0.99,34897
