reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.01,273
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.025,756
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.05,1189
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.1,1536
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.15,1609
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.2,1611
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.25,1669
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.3,1719
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.35,1840
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.4,1847
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.45,1855
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.5,1869
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.55,1927
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.6,1931
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.65,1943
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.7,2045
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.75,2086
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.8,2095
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.85,2217
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.9,2381
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.95,2889
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.975,10090
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.99,30518
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.01,275
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.025,746
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.05,1012
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.1,1501
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.15,1576
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.2,1866
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.25,2037
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.3,2127
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.35,2389
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.4,2406
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.45,2480
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.5,2555
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.55,2561
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.6,2655
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.65,2680
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.7,2779
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.75,2864
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.8,2974
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.85,3076
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.9,3185
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.95,3263
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.975,11737
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.99,17718
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.01,275
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.025,717
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.05,1196
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.1,1349
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.15,1642
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.2,2100
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.25,2118
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.3,2514
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.35,2614
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.4,2771
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.45,2834
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.5,3145
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.55,3159
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.6,3374
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.65,3563
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.7,3598
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.75,3807
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.8,3846
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.85,4181
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.9,4799
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.95,5413
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.975,11361
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.99,32622
