reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.01,1981
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.025,2065
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.05,2137
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.1,2220
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.15,2276
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.2,2320
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.25,2358
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.3,2393
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.35,2425
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.4,2455
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.45,2484
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.5,2513
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.55,2541
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.6,2571
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.65,2601
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.7,2632
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.75,2667
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.8,2705
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.85,2750
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.9,2806
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.95,2889
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.975,2961
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.99,3044
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.01,2376
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.025,2495
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.05,2597
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.1,2714
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.15,2793
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.2,2856
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.25,2910
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.3,2959
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.35,3004
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.4,3046
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.45,3088
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.5,3128
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.55,3169
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.6,3210
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.65,3253
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.7,3298
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.75,3346
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.8,3400
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.85,3463
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.9,3542
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.95,3660
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.975,3762
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.99,3880
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.01,3359
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.025,3504
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.05,3629
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.1,3773
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.15,3870
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.2,3947
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.25,4013
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.3,4073
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.35,4128
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.4,4180
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.45,4230
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.5,4280
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.55,4330
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.6,4381
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.65,4433
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.7,4488
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.75,4547
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.8,4613
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.85,4690
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.9,4788
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.95,4931
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.975,5056
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.99,5201
