reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.01,732
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.025,816
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.05,888
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.1,972
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.15,1028
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.2,1073
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.25,1111
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.3,1146
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.35,1178
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.4,1208
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.45,1238
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.5,1266
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.55,1295
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.6,1325
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.65,1355
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.7,1387
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.75,1421
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.8,1460
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.85,1505
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.9,1561
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.95,1645
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.975,1717
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.99,1801
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.01,627
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.025,746
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.05,848
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.1,967
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.15,1046
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.2,1110
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.25,1164
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.3,1213
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.35,1258
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.4,1301
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.45,1342
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.5,1383
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.55,1424
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.6,1465
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.65,1508
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.7,1554
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.75,1602
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.8,1657
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.85,1720
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.9,1800
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.95,1918
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.975,2020
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.99,2139
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.01,901
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.025,1047
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.05,1173
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.1,1317
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.15,1415
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.2,1493
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.25,1559
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.3,1619
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.35,1674
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.4,1727
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.45,1778
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.5,1828
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.55,1878
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.6,1928
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.65,1981
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.7,2036
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.75,2096
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.8,2163
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.85,2240
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.9,2338
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.95,2482
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.975,2608
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.99,2754
