reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.01,11175
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.025,11315
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.05,11435
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.1,11573
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.15,11667
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.2,11741
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.25,11804
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.3,11862
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.35,11915
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.4,11965
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.45,12013
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.5,12061
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.55,12109
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.6,12158
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.65,12208
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.7,12261
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.75,12318
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.8,12382
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.85,12456
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.9,12549
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.95,12688
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.975,12808
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.99,12947
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.01,10146
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.025,10344
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.05,10513
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.1,10709
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.15,10841
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.2,10946
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.25,11036
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.3,11117
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.35,11192
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.4,11263
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.45,11331
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.5,11399
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.55,11467
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.6,11536
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.65,11607
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.7,11681
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.75,11762
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.8,11852
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.85,11957
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.9,12089
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.95,12285
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.975,12455
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.99,12652
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.01,7733
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.025,7974
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.05,8182
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.1,8422
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.15,8584
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.2,8712
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.25,8822
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.3,8921
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.35,9013
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.4,9100
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.45,9184
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.5,9267
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.55,9350
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.6,9434
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.65,9521
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.7,9613
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.75,9712
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.8,9822
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.85,9951
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.9,10112
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.95,10352
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.975,10560
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.99,10801
