reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.01,0
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.025,0
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.05,0
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.1,0
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.15,0
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.2,0
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.25,80.6749511656385
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.3,333.0802940071253
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.35,566.9714600654368
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.4,788.9113043877775
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.45,1003.6406722585355
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.5,1214.9655871272992
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.55,1426.290501996063
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.6,1641.019869866821
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.65,1862.9597141891616
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.7,2096.850880247473
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.75,2349.25622308896
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.8,2630.3215417444494
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.85,2957.9374976108093
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.9,3370.153178749936
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.95,3981.1189141960003
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.975,4511.040573944501
2025-10-18,wk inc flu hosp,1,US,2025-10-25,quantile,0.99,5127.189025284405
2025-10-18,wk inc flu hosp,2,US,2025-11-01,quantile,0.01,0
2025-10-18,wk inc flu hosp,2,US,2025-11-01,quantile,0.025,0
2025-10-18,wk inc flu hosp,2,US,2025-11-01,quantile,0.05,0
