reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.01,0
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.025,0
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.05,0
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.1,0
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.15,353.44080129530903
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.2,679.2714761380489
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.25,958.8051826397084
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.3,1209.8350904305926
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.35,1442.4517109337219
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.4,1663.182136162276
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.45,1876.7413770633023
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.5,2086.914716883361
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.55,2297.08805670342
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.6,2510.647297604446
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.65,2731.377722833
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.7,2963.9943433361295
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.75,3215.0242511270135
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.8,3494.5579576286736
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.85,3820.388632471413
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.9,4230.358022427224
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.95,4837.994415959249
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.975,5365.028368115326
2025-11-08,wk inc flu hosp,1,US,2025-11-15,quantile,0.99,5977.819235313758
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.01,0
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.025,0
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.05,0
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.1,0
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.15,0
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.2,0
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.25,0
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.3,398.7173369553268
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.35,874.7930924543591
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.4,1326.542428873306
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.45,1763.6151399111159
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.5,2193.758228243204
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.55,2623.9013165752926
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.6,3060.974027613102
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.65,3512.723364032049
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.7,3988.7991195310815
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.75,4502.559713017092
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.8,5074.656497083441
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.85,5741.5051700415715
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.9,6580.553070542148
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.95,7824.1484529089685
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.975,8902.78198478495
2025-11-08,wk inc flu hosp,2,US,2025-11-22,quantile,0.99,10156.926570126292
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.01,0
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.025,0
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.05,0
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.1,0
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.15,0
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.2,0
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.25,0
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.3,0
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.35,294.71856123721795
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.4,945.1450858853668
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.45,1574.440275807297
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.5,2193.758228243204
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.55,2813.0761806791115
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.6,3442.3713706010412
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.65,4092.7978952491903
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.7,4778.249481239589
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.75,5517.959515948698
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.8,6341.661717643955
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.85,7301.787233835406
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.9,8509.844370702573
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.95,10300.367028761782
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.975,11853.378406860244
2025-11-08,wk inc flu hosp,3,US,2025-11-29,quantile,0.99,13659.089756690239
