reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.01,12938.830048448097
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.025,13638.631615162962
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.05,14240.49956909792
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.1,14934.414774020493
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.15,15402.59606841193
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.2,15774.691719545182
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.25,16093.916656192501
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.3,16380.590515363223
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.35,16646.236568830423
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.4,16898.30869598659
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.45,17142.191396217142
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.5,17382.20742837538
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.55,17622.223460533616
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.6,17866.106160764168
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.65,18118.178287920335
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.7,18383.824341387535
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.75,18670.498200558257
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.8,18989.723137205576
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.85,19361.818788338827
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.9,19830.000082730265
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.95,20523.91528765284
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.975,21125.783241587797
2026-01-10,wk inc flu hosp,1,US,2026-01-17,quantile,0.99,21825.58480830266
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.01,5389.222529322855
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.025,6908.896025773777
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.05,8215.89906986781
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.1,9722.789874150358
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.15,10739.481945819654
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.2,11547.516574587858
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.25,12240.738337303368
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.3,12863.272905141168
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.35,13440.143958439876
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.4,13987.538175677051
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.45,14517.148415795686
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.5,15038.361885646063
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.55,15559.575355496441
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.6,16089.185595615076
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.65,16636.57981285225
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.7,17213.45086615096
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.75,17835.98543398876
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.8,18529.207196704272
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.85,19337.241825472473
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.9,20353.933897141767
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.95,21860.824701424313
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.975,23167.82774551835
2026-01-10,wk inc flu hosp,2,US,2026-01-24,quantile,0.99,24687.501241969272
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.01,4473.536728163572
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.025,6665.867575052558
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.05,8551.393049594968
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.1,10725.28316535818
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.15,12191.996505897147
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.2,13357.693773198427
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.25,14357.758232890115
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.3,15255.847025984749
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.35,16088.060134772712
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.4,16877.748992715144
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.45,17641.782101769146
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.5,18393.7017545338
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.55,19145.62140729845
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.6,19909.654516352453
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.65,20699.343374294887
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.7,21531.556483082848
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.75,22429.64527617748
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.8,23429.70973586917
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.85,24595.40700317045
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.9,26062.120343709415
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.95,28236.01045947262
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.975,30121.53593401504
2026-01-10,wk inc flu hosp,3,US,2026-01-31,quantile,0.99,32313.866780904027
