reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.01,12761.23770391813
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.025,13465.204125229693
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.05,14070.65408388396
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.1,14768.699110842383
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.15,15239.666776555034
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.2,15613.976947284618
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.25,15935.101744561025
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.3,16223.48173729433
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.35,16490.708777771993
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.4,16744.281106996033
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.45,16989.615270088947
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.5,17231.059752714234
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.55,17472.504235339522
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.6,17717.838398432435
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.65,17971.410727656476
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.7,18238.637768134136
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.75,18527.017760867446
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.8,18848.142558143853
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.85,19222.452728873435
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.9,19693.420394586086
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.95,20391.465421544508
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.975,20996.915380198774
2026-02-07,wk inc flu hosp,1,US,2026-02-14,quantile,0.99,21700.88180151034
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.01,9540.086658000113
