reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.01,0
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.025,0
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.05,0
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.1,0
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.15,0
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.2,57.27412969891907
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.25,337.3043612673016
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.3,588.7801639138553
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.35,821.8099724523796
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.4,1042.9324727207777
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.45,1256.8710507603007
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.5,1467.4177134718402
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.55,1677.96437618338
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.6,1891.9029542229027
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.65,2113.025454491301
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.7,2346.0552630298253
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.75,2597.5310656763786
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.8,2877.5612972447616
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.85,3203.9707326941966
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.9,3614.668335648896
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.95,4223.384050542976
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.975,4751.354153017148
2025-11-01,wk inc flu hosp,1,US,2025-11-08,quantile,0.99,5365.233497272715
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.01,0
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.025,0
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.05,0
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.1,0
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.15,0
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.2,0
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.25,0
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.3,0
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.35,194.98262686210023
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.4,647.5216242499405
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.45,1085.358341413826
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.5,1516.253322843506
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.55,1947.1483042731866
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.6,2384.9850214370717
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.65,2837.5240188249118
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.7,3314.431958041875
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.75,3829.090608603624
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.8,4402.187421810885
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.85,5070.2017508679655
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.9,5910.716312909894
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.95,7156.48550861828
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.975,8237.004499378638
2025-11-01,wk inc flu hosp,2,US,2025-11-15,quantile,0.99,9493.341338141408
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.01,0
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.025,0
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.05,0
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.1,0
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.15,0
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.2,0
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.25,0
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.3,0
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.35,0
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.4,265.46328070822665
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.45,895.8556179469789
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.5,1516.253322843506
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.55,2136.651027740034
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.6,2767.0433649787856
2025-11-01,wk inc flu hosp,3,US,2025-11-22,quantile,0.65,3418.6038784571942
