reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.01,9596.04238305464
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.025,10206.795366565511
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.05,10732.076626324586
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.1,11337.692277772108
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.15,11746.298282636999
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.2,12071.045382229662
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.25,12349.649477650126
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.3,12599.844565959258
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.35,12831.687601799571
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.4,13051.68397083212
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.45,13264.53300386835
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.5,13474.007395900988
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.55,13683.481787933626
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.6,13896.330820969855
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.65,14116.327190002405
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.7,14348.170225842718
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.75,14598.36531415185
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.8,14876.969409572313
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.85,15201.716509164977
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.9,15610.322514029867
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.95,16215.938165477388
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.975,16741.219425236464
2025-12-13,wk inc flu hosp,1,US,2025-12-20,quantile,0.99,17351.972408747337
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.01,6339.068885628244
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.025,7591.444061370748
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.05,8668.555803377174
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.1,9910.396659485745
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.15,10748.26078944951
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.2,11414.168639111274
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.25,11985.458280561834
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.3,12498.494035033073
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.35,12973.898119162313
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.4,13425.010105134215
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.45,13861.466172238512
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.5,14291.002393293682
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.55,14720.538614348852
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.6,15156.994681453149
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.65,15608.10666742505
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.7,16083.510751554291
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.75,16596.54650602553
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.8,17167.83614747609
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.85,17833.743997137855
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.9,18671.60812710162
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.95,19913.448983210186
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.975,20990.560725216616
2025-12-13,wk inc flu hosp,2,US,2025-12-27,quantile,0.99,22242.93590095912
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.01,2824.4665829424393
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.025,4630.367598941042
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.05,6183.54210040798
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.1,7974.252829263998
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.15,9182.436856604902
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.2,10142.663221322367
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.25,10966.451942073221
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.3,11706.239673568241
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.35,12391.763257209923
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.4,13042.258100588471
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.45,13671.61938967271
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.5,14291.002393293682
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.55,14910.385396914653
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.6,15539.746685998893
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.65,16190.241529377441
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.7,16875.765113019123
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.75,17615.552844514143
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.8,18439.341565264996
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.85,19399.567929982462
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.9,20607.751957323366
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.95,22398.46268617938
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.975,23951.63718764632
2025-12-13,wk inc flu hosp,3,US,2026-01-03,quantile,0.99,25757.538203644923
