reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.01,0
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.025,0
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.05,0
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.1,0
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.15,0
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.2,0
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.25,169.87033886870995
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.3,455.35087691792944
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.35,719.8911405256584
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.4,970.9139812406122
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.45,1213.7814846959984
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.5,1452.7984156403943
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.55,1691.8153465847904
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.6,1934.6828500401764
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.65,2185.70569075513
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.7,2450.2459543628593
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.75,2735.7264924120786
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.8,3053.622609401707
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.85,3424.169358932973
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.9,3890.4017814289873
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.95,4581.428464625295
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.975,5180.791056739458
2026-05-02,wk inc flu hosp,1,US,2026-05-09,quantile,0.99,5877.679598901481
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.01,0
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.025,0
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.05,0
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.1,0
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.15,0
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.2,0
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.25,0
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.3,0
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.35,0
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.4,309.9966174760398
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.45,829.2073958933677
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.5,1340.1862835787558
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.55,1851.1651712641444
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.6,2370.375949681472
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.65,2907.02149786648
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.7,3472.5650730106327
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.75,4082.8755109023823
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.8,4762.485125238253
2026-05-02,wk inc flu hosp,2,US,2026-05-16,quantile,0.85,5554.653132595733
