reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.01,24020.476900243473
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.025,24652.497782005456
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.05,25196.07060756508
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.1,25822.775262917632
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.15,26245.609918596972
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.2,26581.66549879955
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.25,26869.971263657113
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.3,27128.87875096346
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.35,27368.795122881704
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.4,27596.45229835895
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.45,27816.713250288216
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.5,28033.482048040092
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.55,28250.25084579197
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.6,28470.511797721236
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.65,28698.16897319848
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.7,28938.085345116724
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.75,29196.99283242307
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.8,29485.298597280635
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.85,29821.354177483212
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.9,30244.188833162552
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.95,30870.8934885151
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.975,31414.46631407473
2025-12-20,wk inc flu hosp,1,US,2025-12-27,quantile,0.99,32046.48719583671
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.01,22445.10354107249
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.025,23749.743303683936
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.05,24871.805473723456
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.1,26165.471294553965
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.15,27038.30148217605
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.2,27731.999246018062
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.25,28327.130159374396
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.3,28861.576112862505
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.35,29356.819937138374
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.4,29826.75789637701
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.45,30281.428310488085
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.5,30728.89009695969
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.55,31176.3518834313
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.6,31631.02229754237
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.65,32100.960256781007
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.7,32596.204081056876
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.75,33130.65003454499
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.8,33725.78094790132
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.85,34419.47871174333
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.9,35292.30889936542
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.95,36585.97472019592
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.975,37708.036890235446
2025-12-20,wk inc flu hosp,2,US,2026-01-03,quantile,0.99,39012.67665284689
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.01,18733.792262181778
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.025,20622.938184289575
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.05,22247.707897454377
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.1,24120.963320162242
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.15,25384.839860563174
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.2,26389.32886917216
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.25,27251.090997161395
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.3,28024.980021973966
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.35,28742.103535983002
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.4,29422.583623116243
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.45,30080.955982549545
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.5,30728.89009695969
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.55,31376.824211369836
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.6,32035.19657080314
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.65,32715.67665793638
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.7,33432.80017194541
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.75,34206.68919675799
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.8,35068.45132474722
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.85,36072.94033335621
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.9,37336.81687375714
2025-12-20,wk inc flu hosp,3,US,2026-01-10,quantile,0.95,39210.072296465
