reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.01,0
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.025,0
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.05,0
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.1,0
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.15,0
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.2,0
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.25,65.1335237943299
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.3,352.0220083127815
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.35,617.8669441502232
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.4,870.1277912269986
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.45,1114.1930801647786
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.5,1354.3888061552725
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.55,1594.5845321457668
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.6,1838.6498210835464
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.65,2090.9106681603216
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.7,2356.7556039977635
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.75,2643.644088516215
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.8,2963.1080206660527
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.85,3335.4822502464067
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.9,3804.014059935609
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.95,4498.448781330948
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.975,5100.767338328473
2026-04-11,wk inc flu hosp,1,US,2026-04-18,quantile,0.99,5801.092828483834
2026-04-11,wk inc flu hosp,2,US,2026-04-25,quantile,0.01,0
2026-04-11,wk inc flu hosp,2,US,2026-04-25,quantile,0.025,0
2026-04-11,wk inc flu hosp,2,US,2026-04-25,quantile,0.05,0
2026-04-11,wk inc flu hosp,2,US,2026-04-25,quantile,0.1,0
2026-04-11,wk inc flu hosp,2,US,2026-04-25,quantile,0.15,0
2026-04-11,wk inc flu hosp,2,US,2026-04-25,quantile,0.2,0
