reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.01,0
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.025,0
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.05,0
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.1,0
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.15,0
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.2,0
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.25,97.32206651860588
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.3,382.3182094795509
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.35,646.4096088486943
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.4,897.00652129576
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.45,1139.461934222737
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.5,1378.073308178362
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.55,1616.684682133987
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.6,1859.1400950609639
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.65,2109.7370075080294
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.7,2373.8284068771727
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.75,2658.824549838118
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.8,2976.1812699262846
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.85,3346.0992864914588
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.9,3811.5406193496483
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.95,4501.394788533287
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.975,5099.74039960314
2026-05-09,wk inc flu hosp,1,US,2026-05-16,quantile,0.99,5795.446481520395
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.01,0
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.025,0
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.05,0
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.1,0
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.15,0
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.2,0
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.25,0
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.3,0
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.35,0
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.4,423.71577015098546
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.45,942.0333424186224
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.5,1452.1331854003658
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.55,1962.23302838211
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.6,2480.5506006497462
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.65,3016.2729493871147
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.7,3580.843611371073
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.75,4190.104122992017
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.8,4868.544594636428
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.85,5659.349823397675
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.9,6654.363375653275
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.95,8129.12334852162
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.975,9408.257688162565
2026-05-09,wk inc flu hosp,2,US,2026-05-23,quantile,0.99,10895.527792954104
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.01,0
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.025,0
