reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.01,0
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.025,0
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.05,0
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.1,0
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.15,0
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.2,0
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.25,0
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.3,22.79971364786104
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.35,257.56255389779244
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.4,480.32953178677525
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.45,695.8591609555983
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.5,907.9716492818882
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.55,1120.0841376081783
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.6,1335.613766777001
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.65,1558.380744665984
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.7,1793.1435849159152
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.75,2046.489601263331
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.8,2328.6024044756778
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.85,2657.4393315240804
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.9,3071.1912732098763
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.95,3684.4339782077523
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.975,4216.330569468921
2025-10-04,wk inc flu hosp,1,US,2025-10-11,quantile,0.99,4834.77530549666
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.01,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.025,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.05,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.1,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.15,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.2,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.25,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.3,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.35,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.4,0
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.45,415.8274606814646
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.5,849.9260409843176
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.55,1284.0246212871712
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.6,1725.1165474328045
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.65,2181.0200616625175
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.7,2661.4736948479126
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.75,3179.9587066904032
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.8,3757.3163546349783
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.85,4430.29720696121
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.9,5277.060789344264
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.95,6532.09197454801
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.975,7620.644359918249
2025-10-04,wk inc flu hosp,2,US,2025-10-18,quantile,0.99,8886.321756019683
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.01,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.025,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.05,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.1,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.15,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.2,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.25,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.3,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.35,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.4,0
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.45,224.91777097616682
