reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.01,37160.33416315356
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.025,37834.025988278656
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.05,38413.438124027656
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.1,39081.46320873974
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.15,39532.17656193878
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.2,39890.38924715733
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.25,40197.703835212546
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.3,40473.681833242765
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.35,40729.416577361335
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.4,40972.0838411747
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.45,41206.8672272795
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.5,41437.92821149969
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.55,41668.98919571988
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.6,41903.772581824676
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.65,42146.439845638044
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.7,42402.174589756614
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.75,42678.15258778683
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.8,42985.46717584206
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.85,43343.6798610606
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.9,43794.39321425964
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.95,44462.41829897172
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.975,45041.830434720716
2026-01-03,wk inc flu hosp,1,US,2026-01-10,quantile,0.99,45715.52225984582
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.01,30621.781441385443
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.025,32025.931791091447
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.05,33233.578555819186
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.1,34625.917933154924
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.15,35565.322700897326
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.2,36311.93183056182
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.25,36952.45598447651
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.3,37527.6664709231
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.35,38060.68471011485
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.4,38566.46689514058
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.45,39055.8170125225
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.5,39537.40866867173
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.55,40019.000324820954
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.6,40508.35044220288
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.65,41014.1326272286
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.7,41547.15086642036
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.75,42122.361352866945
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.8,42762.88550678163
