reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.01,4712.976387150822
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.025,5416.222428350824
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.05,6021.052820367311
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.1,6718.383526671834
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.15,7188.869243630544
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.2,7562.7963767685815
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.25,7883.592561897755
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.3,8171.677450766661
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.35,8438.63103353469
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.4,8691.943878133772
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.45,8937.026986849052
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.5,9178.224395469011
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.55,9419.42180408897
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.6,9664.50491280425
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.65,9917.817757403333
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.7,10184.77134017136
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.75,10472.856229040266
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.8,10793.65241416944
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.85,11167.57954730748
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.9,11638.065264266188
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.95,12335.39597057071
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.975,12940.226362587198
2026-02-28,wk inc flu hosp,1,US,2026-03-07,quantile,0.99,13643.4724037872
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.01,172.66825927722675
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.025,1680.0017382648975
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.05,2976.391686568082
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.1,4471.0462711077125
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.15,5479.482623408046
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.2,6280.955868133427
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.25,6968.54854757691
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.3,7586.028024662295
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.35,8158.21478301977
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.4,8701.164062435917
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.45,9226.473773771859
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.5,9743.454898098638
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.55,10260.436022425418
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.6,10785.74573376136
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.65,11328.695013177507
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.7,11900.881771534981
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.75,12518.361248620367
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.8,13205.95392806385
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.85,14007.42717278923
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.9,15015.863525089564
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.95,16510.51810962919
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.975,17806.908057932378
2026-02-28,wk inc flu hosp,2,US,2026-03-14,quantile,0.99,19314.24153692005
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.01,0
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.025,0
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.05,366.38393177351645
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.1,2501.7470910419624
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.15,3942.4664769410465
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.2,5087.504573119679
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.25,6069.845303515613
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.3,6952.017639927775
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.35,7769.481779573206
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.4,8545.175308104212
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.45,9295.667773986032
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.5,10034.261465360289
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.55,10772.855156734548
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.6,11523.347622616366
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.65,12299.041151147372
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.7,13116.505290792802
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.75,13998.677627204965
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.8,14981.0183576009
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.85,16126.05645377953
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.9,17566.775839678616
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.95,19702.138998947055
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.975,21554.248084408566
2026-02-28,wk inc flu hosp,3,US,2026-03-21,quantile,0.99,23707.72515734285
