reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.01,8375.385724667707
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.025,9077.187524520761
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.05,9680.775789303158
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.1,10376.674402457433
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.15,10846.193892966548
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.2,11219.35309995245
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.25,11539.490472820531
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.3,11826.983727917528
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.35,12093.389073824825
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.4,12346.181695255273
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.45,12590.761482034406
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.5,12831.463548697357
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.55,13072.165615360307
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.6,13316.74540213944
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.65,13569.538023569889
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.7,13835.943369477185
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.75,14123.436624574182
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.8,14443.573997442265
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.85,14816.733204428165
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.9,15286.25269493728
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.95,15982.151308091554
2026-01-31,wk inc flu hosp,1,US,2026-02-07,quantile,0.975,16585.73957287395
