reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.01,0
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.025,0
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.05,0
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.1,0
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.15,0
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.2,0
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.25,79.73841057276877
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.3,331.675939039784
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.35,565.1336053618687
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.4,786.6621008265618
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.45,1000.9934839170442
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.5,1211.9267239038634
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.55,1422.8599638906828
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.6,1637.191346981165
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.65,1858.719842445858
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.7,2092.1775087679425
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.75,2344.115037234958
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.8,2624.6594224000855
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.85,2951.668166660957
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.9,3363.11983694814
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.95,3972.9531932213486
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.975,4501.892682913608
2025-10-25,wk inc flu hosp,1,US,2025-11-01,quantile,0.99,5116.899149305411
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.01,0
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.025,0
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.05,0
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.1,0
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.15,0
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.2,0
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.25,0
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.3,0
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.35,0
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.4,336.2593370710075
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.45,774.9012685887822
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.5,1206.5886980029834
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.55,1638.276127417185
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.6,2076.9180589349594
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.65,2530.2893092657496
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.7,3008.074317725851
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.75,3523.679463902381
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.8,4097.830244860797
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.85,4767.073102054678
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.9,5609.133433017937
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.95,6857.193691121717
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.975,7939.6998368348295
2025-10-25,wk inc flu hosp,2,US,2025-11-08,quantile,0.99,9198.347172676155
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.01,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.025,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.05,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.1,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.15,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.2,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.25,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.3,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.35,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.4,0
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.45,585.0488846790515
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.5,1206.5886980029834
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.55,1828.128511326916
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.6,2459.6813564064432
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.65,3112.4413468454118
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.7,3800.352054299279
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.75,4542.715867714682
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.8,5369.373177845159
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.85,6332.943233830153
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.9,7545.334388292559
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.95,9342.28071330251
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.975,10900.863664493729
2025-10-25,wk inc flu hosp,3,US,2025-11-15,quantile,0.99,12713.053172122107
