reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.01,0
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.025,0
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.05,306.433284698277
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.1,1001.6033781368765
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.15,1470.631339852479
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.2,1843.3998953350774
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.25,2163.2021239975948
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.3,2450.3944092399274
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.35,2716.520861723403
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.4,2969.048840567692
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.45,3213.372582582032
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.5,3453.8226639732015
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.55,3694.2727453643715
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.6,3938.596487378711
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.65,4191.124466223
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.7,4457.250918706476
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.75,4744.443203948808
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.8,5064.245432611326
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.85,5437.013988093924
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.9,5906.041949809527
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.95,6601.212043248124
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.975,7204.168425824217
2026-04-04,wk inc flu hosp,1,US,2026-04-11,quantile,0.99,7905.235526055767
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.01,0
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.025,0
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.05,0
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.1,0
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.15,0
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.2,188.01124396470505
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.25,872.3233487991756
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.3,1486.8567684952477
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.35,2056.3135656312043
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.4,2596.6723788116205
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.45,3119.4757840852717
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.5,3633.990338885485
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.55,4148.504893685698
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.6,4671.3082989593495
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.65,5211.667112139766
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.7,5781.123909275722
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.75,6395.657328971794
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.8,7079.969433806265
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.85,7877.618768162827
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.9,8881.243768057782
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.95,10368.767203552521
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.975,11658.971943555902
2026-04-04,wk inc flu hosp,2,US,2026-04-18,quantile,0.99,13159.1137812037
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.01,0
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.025,0
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.05,0
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.1,0
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.15,0
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.2,0
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.25,0
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.3,596.1173883370325
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.35,1409.7536386856546
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.4,2181.814874604099
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.45,2928.793055347086
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.5,3663.928179245677
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.55,4399.0633031442685
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.6,5146.041483887255
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.65,5918.102719805699
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.7,6731.738970154322
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.75,7609.780412156906
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.8,8587.521195735193
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.85,9727.197492098727
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.9,11161.170509503434
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.95,13286.534534393075
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.975,15129.970861991676
2026-04-04,wk inc flu hosp,3,US,2026-04-25,quantile,0.99,17273.363979632235
