reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.01,0
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.025,0
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.05,0
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.1,0
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.15,0
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.2,0
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.25,0
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.3,159.28000656250924
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.35,393.6062390891194
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.4,615.9589189446328
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.45,831.0877099714421
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.5,1042.8057152930216
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.55,1254.5237206146014
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.6,1469.6525116414105
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.65,1692.005191496924
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.7,1926.331424023534
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.75,2179.206271989735
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.8,2460.79440686616
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.85,2789.019768890431
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.9,3202.0022221295603
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.95,3814.1044293340574
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.975,4345.011808846442
2025-10-11,wk inc flu hosp,1,US,2025-10-18,quantile,0.99,4962.306372436714
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.01,0
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.025,0
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.05,0
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.1,0
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.15,0
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.2,0
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.25,0
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.3,0
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.35,0
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.4,205.36130821764448
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.45,645.6309929435548
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.5,1078.920368153748
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.55,1512.209743363942
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.6,1952.4794280898518
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.65,2407.5330905526716
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.7,2887.0911079853286
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.75,3404.609609613116
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.8,3980.891002600403
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.85,4652.617348329112
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.9,5497.802474955262
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.95,6750.49415094936
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.975,7837.017360980546
2025-10-11,wk inc flu hosp,2,US,2025-10-25,quantile,0.99,9100.335402223285
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.01,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.025,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.05,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.1,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.15,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.2,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.25,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.3,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.35,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.4,0
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.45,455.07187343859493
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.5,1078.920368153748
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.55,1702.768862868902
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.6,2336.6675822910724
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.65,2991.8522200503808
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.7,3682.318140565544
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.75,4427.439430629759
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.8,5257.167321771949
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.85,6224.3165149412425
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.9,7441.211041250771
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.95,9244.83204172421
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.975,10809.204278459096
2025-10-11,wk inc flu hosp,3,US,2025-11-01,quantile,0.99,12628.125081660084
