reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.01,45516.720333124074
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.025,46158.91455265952
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.05,46711.23700994567
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.1,47348.029430318464
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.15,47777.67025316519
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.2,48119.13515927252
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.25,48412.08164410084
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.3,48675.15664136842
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.35,48918.934832348874
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.4,49150.25649646806
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.45,49374.062883567174
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.5,49594.32090495377
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.55,49814.578926340364
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.6,50038.38531343948
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.65,50269.706977558664
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.7,50513.48516853912
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.75,50776.560165806695
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.8,51069.50665063502
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.85,51410.97155674235
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.9,51840.612379589074
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.95,52477.40479996186
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.975,53029.72725724802
2025-12-27,wk inc flu hosp,1,US,2026-01-03,quantile,0.99,53671.921476783464
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.01,47424.80249084438
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.025,48788.10793474688
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.05,49960.62582715725
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.1,51312.46386450067
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.15,52224.5425704308
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.2,52949.43381242069
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.25,53571.32595250795
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.3,54129.804314690904
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.35,54647.31774716742
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.4,55138.38738683873
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.45,55613.50294632336
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.5,56081.085728112885
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.55,56548.66850990241
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.6,57023.78406938704
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.65,57514.85370905835
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.7,58032.367141534865
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.75,58590.84550371782
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.8,59212.73764380508
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.85,59937.62888579497
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.9,60849.7075917251
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.95,62201.54562906851
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.975,63374.06352147889
2025-12-27,wk inc flu hosp,2,US,2026-01-10,quantile,0.99,64737.36896538139
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.01,47937.54296402754
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.025,49965.21322444844
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.05,51709.12151065486
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.1,53719.736077982176
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.15,55076.28818114385
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.2,56154.43278915994
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.25,57079.38486302154
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.3,57910.020412194885
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.35,58679.72803794688
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.4,59410.10530491269
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.45,60116.75376328936
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.5,60812.19857733302
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.55,61507.64339137669
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.6,62214.291849753354
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.65,62944.66911671917
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.7,63714.37674247116
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.75,64545.0122916445
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.8,65469.96436550611
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.85,66548.1089735222
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.9,67904.66107668387
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.95,69915.27564401118
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.975,71659.18393021761
2025-12-27,wk inc flu hosp,3,US,2026-01-17,quantile,0.99,73686.8541906385
