reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.01,0
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.025,0
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.05,0
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.1,0
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.15,0
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.2,0
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.25,9.001873122712368
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.3,262.8186135165006
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.35,498.0176497473026
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.4,721.1985349664337
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.45,937.1286242672858
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.5,1149.6352235815068
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.55,1362.141822895728
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.6,1578.07191219658
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.65,1801.252797415711
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.7,2036.451833646513
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.75,2290.2685740403012
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.8,2572.9055508006522
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.85,2902.3534661374388
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.9,3316.8741706046385
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.95,3931.2562978506594
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.975,4464.141167985519
2025-09-27,wk inc flu hosp,1,US,2025-10-04,quantile,0.99,5083.734991781828
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.01,0
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.025,0
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.05,0
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.1,0
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.15,0
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.2,0
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.25,0
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.3,0
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.35,0
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.4,341.1800866215435
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.45,783.0967166100721
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.5,1218.0069253879672
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.55,1652.9171341658628
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.6,2094.833764154391
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.65,2551.5896752607814
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.7,3032.9416063612694
2025-09-27,wk inc flu hosp,2,US,2025-10-11,quantile,0.75,3552.3960228933593
