reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.01,2336.526659610657
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.025,2946.5875870477007
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.05,3471.2736404040274
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.1,4076.2030569885137
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.15,4484.34606244922
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.2,4808.725184792818
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.25,5087.0135884988995
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.3,5336.9251758916535
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.35,5568.505505882858
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.4,5788.252592754668
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.45,6000.86044241546
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.5,6210.09747494396
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.55,6419.33450747246
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.6,6631.942357133253
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.65,6851.689444005062
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.7,7083.269773996267
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.75,7333.181361389021
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.8,7611.469765095102
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.85,7935.8488874387
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.9,8343.991892899407
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.95,8948.92130948389
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.975,9473.60736284022
2025-11-29,wk inc flu hosp,1,US,2025-12-06,quantile,0.99,10083.668290277263
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.01,0
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.025,0
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.05,928.0909883923123
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.1,2166.655823434049
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.15,3002.3096375369655
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.2,3666.460798220966
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.25,4236.243356947157
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.3,4747.925704553565
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.35,5222.075655524594
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.4,5671.997591771303
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.45,6107.302271994142
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.5,6535.705360971861
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.55,6964.108449949582
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.6,7399.41313017242
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.65,7849.335066419128
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.7,8323.485017390158
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.75,8835.167364996567
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.8,9404.949923722757
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.85,10069.101084406757
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.9,10904.754898509673
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.95,12143.319733551405
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.975,13217.590015848413
2025-11-29,wk inc flu hosp,2,US,2025-12-13,quantile,0.99,14466.661380608108
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.01,0
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.025,0
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.05,0
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.1,243.2829243288097
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.15,1446.8139815872846
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.2,2403.3423131853924
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.25,3223.958450798948
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.3,3960.89710458387
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.35,4643.780593129687
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.4,5291.770244437725
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.45,5918.707731201393
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.5,6535.705360971861
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.55,7152.702990742331
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.6,7779.640477505998
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.65,8427.630128814035
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.7,9110.513617359853
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.75,9847.452271144775
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.8,10668.068408758332
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.85,11624.59674035644
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.9,12828.127797614914
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.95,14611.9421238873
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.975,16159.135024600902
2025-11-29,wk inc flu hosp,3,US,2025-12-20,quantile,0.99,17958.081137034227
