reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.01,6683
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.025,6828
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.05,6952
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.1,7096
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.15,7193
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.2,7270
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.25,7336
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.3,7396
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.35,7451
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.4,7503
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.45,7554
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.5,7603
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.55,7653
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.6,7704
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.65,7756
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.7,7811
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.75,7870
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.8,7937
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.85,8014
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.9,8111
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.95,8255
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.975,8379
2026-03-14,wk inc flu hosp,1,2026-03-21,US,quantile,0.99,8524
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.01,5699
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.025,5904
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.05,6081
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.1,6284
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.15,6421
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.2,6530
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.25,6624
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.3,6708
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.35,6786
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.4,6860
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.45,6931
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.5,7001
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.55,7072
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.6,7143
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.65,7217
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.7,7295
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.75,7379
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.8,7473
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.85,7582
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.9,7719
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.95,7922
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.975,8099
2026-03-14,wk inc flu hosp,2,2026-03-28,US,quantile,0.99,8304
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.01,4736
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.025,4987
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.05,5203
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.1,5452
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.15,5620
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.2,5754
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.25,5869
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.3,5971
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.35,6067
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.4,6157
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.45,6245
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.5,6331
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.55,6417
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.6,6505
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.65,6595
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.7,6691
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.75,6793
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.8,6908
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.85,7042
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.9,7210
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.95,7459
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.975,7675
2026-03-14,wk inc flu hosp,3,2026-04-04,US,quantile,0.99,7926
