reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.01,21573
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.025,21662
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.05,21738
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.1,21827
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.15,21886
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.2,21933
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.25,21974
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.3,22011
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.35,22044
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.4,22076
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.45,22107
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.5,22138
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.55,22168
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.6,22200
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.65,22232
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.7,22265
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.75,22302
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.8,22342
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.85,22390
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.9,22449
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.95,22538
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.975,22614
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.99,22703
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.01,29860
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.025,29986
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.05,30094
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.1,30219
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.15,30303
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.2,30370
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.25,30428
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.3,30479
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.35,30527
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.4,30572
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.45,30616
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.5,30659
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.55,30703
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.6,30746
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.65,30792
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.7,30840
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.75,30891
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.8,30949
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.85,31016
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.9,31100
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.95,31225
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.975,31333
2025-12-13,wk inc flu hosp,2,2025-12-27,US,quantile,0.99,31459
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.01,36330
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.025,36485
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.05,36617
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.1,36770
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.15,36873
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.2,36955
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.25,37026
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.3,37089
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.35,37147
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.4,37203
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.45,37257
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.5,37309
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.55,37362
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.6,37416
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.65,37472
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.7,37530
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.75,37593
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.8,37664
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.85,37746
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.9,37849
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.95,38002
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.975,38134
2025-12-13,wk inc flu hosp,3,2026-01-03,US,quantile,0.99,38288
