reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.01,936
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.025,1081
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.05,1206
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.1,1350
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.15,1447
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.2,1524
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.25,1590
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.3,1650
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.35,1705
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.4,1757
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.45,1808
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.5,1858
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.55,1908
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.6,1958
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.65,2010
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.7,2066
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.75,2125
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.8,2191
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.85,2269
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.9,2366
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.95,2510
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.975,2635
2026-04-18,wk inc flu hosp,1,2026-04-25,US,quantile,0.99,2780
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.01,230
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.025,435
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.05,612
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.1,816
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.15,953
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.2,1062
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.25,1156
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.3,1240
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.35,1318
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.4,1392
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.45,1464
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.5,1534
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.55,1604
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.6,1676
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.65,1750
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.7,1828
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.75,1912
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.8,2006
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.85,2115
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.9,2252
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.95,2456
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.975,2633
2026-04-18,wk inc flu hosp,2,2026-05-02,US,quantile,0.99,2838
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.01,0
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.025,0
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.05,0
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.1,162
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.15,330
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.2,464
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.25,579
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.3,682
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.35,777
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.4,868
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.45,955
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.5,1042
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.55,1128
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.6,1216
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.65,1306
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.7,1402
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.75,1505
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.8,1619
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.85,1753
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.9,1921
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.95,2171
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.975,2387
2026-04-18,wk inc flu hosp,3,2026-05-09,US,quantile,0.99,2639
