"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.01","5259"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.025","5283"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.05","5304"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.1","5328"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.15","5344"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.2","5356"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.25","5367"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.3","5377"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.35","5386"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.4","5395"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.45","5403"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.5","5411"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.55","5420"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.6","5428"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.65","5437"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.7","5446"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.75","5456"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.8","5467"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.85","5479"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.9","5495"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.95","5519"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.975","5540"
"2026-03-21","wk inc flu hosp","1","2026-03-28","US","quantile","0.99","5564"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.01","4517"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.025","4551"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.05","4580"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.1","4614"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.15","4636"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.2","4654"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.25","4670"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.3","4684"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.35","4697"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.4","4709"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.45","4721"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.5","4732"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.55","4744"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.6","4756"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.65","4768"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.7","4781"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.75","4795"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.8","4810"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.85","4828"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.9","4851"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.95","4885"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.975","4914"
"2026-03-21","wk inc flu hosp","2","2026-04-04","US","quantile","0.99","4948"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.01","3814"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.025","3855"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.05","3891"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.1","3932"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.15","3960"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.2","3982"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.25","4001"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.3","4018"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.35","4034"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.4","4049"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.45","4063"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.5","4077"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.55","4092"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.6","4106"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.65","4121"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.7","4137"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.75","4154"
"2026-03-21","wk inc flu hosp","3","2026-04-11","US","quantile","0.8","4173"
